##天赋技能,,,,,,,,,,,,,,
ID,名称,描述,等级,品质,升级材料,升级铜币,升级等阶,主公等级要求,技能效果,当前效果描述,下级效果描述,图标,前端ID,技能升级效果
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,106,4,,227000,1,107,100106,伤害+6113 攻击加成+31.2%,伤害+6283 攻击加成+31.4%,1076,100101106,伤害+170#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,107,4,,232000,1,108,100107,伤害+6283 攻击加成+31.4%,伤害+6452 攻击加成+31.6%,1076,100101107,伤害+170#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,108,4,,237000,1,109,100108,伤害+6452 攻击加成+31.6%,伤害+6622 攻击加成+31.8%,1076,100101108,伤害+169#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,109,4,,242000,1,110,100109,伤害+6622 攻击加成+31.8%,伤害+6792 攻击加成+32%,1076,100101109,伤害+170#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,110,4,,247000,1,111,100110,伤害+6792 攻击加成+32%,伤害+6962 攻击加成+32.2%,1076,100101110,伤害+170#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,111,4,,252000,1,112,100111,伤害+6962 攻击加成+32.2%,伤害+7132 攻击加成+32.4%,1076,100101111,伤害+170#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,112,4,,257000,1,113,100112,伤害+7132 攻击加成+32.4%,伤害+7301 攻击加成+32.6%,1076,100101112,伤害+170#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,113,4,,262000,1,114,100113,伤害+7301 攻击加成+32.6%,伤害+7471 攻击加成+32.8%,1076,100101113,伤害+169#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,114,4,,267000,1,115,100114,伤害+7471 攻击加成+32.8%,伤害+7641 攻击加成+33%,1076,100101114,伤害+170#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,115,4,,272000,1,116,100115,伤害+7641 攻击加成+33%,伤害+7811 攻击加成+33.2%,1076,100101115,伤害+170#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,116,4,,277000,1,117,100116,伤害+7811 攻击加成+33.2%,伤害+7981 攻击加成+33.4%,1076,100101116,伤害+170#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,117,4,,282000,1,118,100117,伤害+7981 攻击加成+33.4%,伤害+8150 攻击加成+33.6%,1076,100101117,伤害+170#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,118,4,,287000,1,119,100118,伤害+8150 攻击加成+33.6%,伤害+8320 攻击加成+33.8%,1076,100101118,伤害+169#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,119,4,,292000,1,120,100119,伤害+8320 攻击加成+33.8%,伤害+8490 攻击加成+34%,1076,100101119,伤害+170#攻击加成+0.2%
100101,霸气无双,对单体目标造成大量伤害，提升自己的攻击与暴击三回合。击杀目标后会继续攻击下一个目标,120,4,,300000,1,120,100120,伤害+8490 攻击加成+34%,已达最高等级,1076,100101120,伤害+170#攻击加成+0.2%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,0,4,,0,1,1,,未激活,伤害+7 攻击加成+10.1%,1077,100201000,伤害+-849000%#攻击加成+-24%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,1,4,,400,1,2,100121,伤害+7 攻击加成+10.1%,伤害+14 攻击加成+10.2%,1077,100201001,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,2,4,,800,1,3,100122,伤害+14 攻击加成+10.2%,伤害+21 攻击加成+10.3%,1077,100201002,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,3,4,,1200,1,4,100123,伤害+21 攻击加成+10.3%,伤害+28 攻击加成+10.4%,1077,100201003,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,4,4,,1600,1,5,100124,伤害+28 攻击加成+10.4%,伤害+35 攻击加成+10.5%,1077,100201004,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,5,4,,2000,1,6,100125,伤害+35 攻击加成+10.5%,伤害+42 攻击加成+10.6%,1077,100201005,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,6,4,,2400,1,7,100126,伤害+42 攻击加成+10.6%,伤害+50 攻击加成+10.7%,1077,100201006,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,7,4,,2800,1,8,100127,伤害+50 攻击加成+10.7%,伤害+57 攻击加成+10.8%,1077,100201007,伤害+8#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,8,4,,3200,1,9,100128,伤害+57 攻击加成+10.8%,伤害+64 攻击加成+10.9%,1077,100201008,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,9,4,,3600,1,10,100129,伤害+64 攻击加成+10.9%,伤害+71 攻击加成+11%,1077,100201009,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,10,4,,4000,1,11,100130,伤害+71 攻击加成+11%,伤害+78 攻击加成+11.1%,1077,100201010,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,11,4,,5000,1,12,100131,伤害+78 攻击加成+11.1%,伤害+85 攻击加成+11.2%,1077,100201011,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,12,4,,6000,1,13,100132,伤害+85 攻击加成+11.2%,伤害+92 攻击加成+11.3%,1077,100201012,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,13,4,,7000,1,14,100133,伤害+92 攻击加成+11.3%,伤害+99 攻击加成+11.4%,1077,100201013,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,14,4,,8000,1,15,100134,伤害+99 攻击加成+11.4%,伤害+106 攻击加成+11.5%,1077,100201014,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,15,4,,9000,1,16,100135,伤害+106 攻击加成+11.5%,伤害+113 攻击加成+11.6%,1077,100201015,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,16,4,,10000,1,17,100136,伤害+113 攻击加成+11.6%,伤害+120 攻击加成+11.7%,1077,100201016,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,17,4,,11000,1,18,100137,伤害+120 攻击加成+11.7%,伤害+127 攻击加成+11.8%,1077,100201017,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,18,4,,12000,1,19,100138,伤害+127 攻击加成+11.8%,伤害+134 攻击加成+11.9%,1077,100201018,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,19,4,,13000,1,20,100139,伤害+134 攻击加成+11.9%,伤害+141 攻击加成+12%,1077,100201019,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,20,4,,14000,1,21,100140,伤害+141 攻击加成+12%,伤害+149 攻击加成+12.1%,1077,100201020,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,21,4,,15000,1,22,100141,伤害+149 攻击加成+12.1%,伤害+156 攻击加成+12.2%,1077,100201021,伤害+8#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,22,4,,16000,1,23,100142,伤害+156 攻击加成+12.2%,伤害+163 攻击加成+12.3%,1077,100201022,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,23,4,,17000,1,24,100143,伤害+163 攻击加成+12.3%,伤害+170 攻击加成+12.4%,1077,100201023,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,24,4,,18000,1,25,100144,伤害+170 攻击加成+12.4%,伤害+177 攻击加成+12.5%,1077,100201024,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,25,4,,19000,1,26,100145,伤害+177 攻击加成+12.5%,伤害+184 攻击加成+12.6%,1077,100201025,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,26,4,,20000,1,27,100146,伤害+184 攻击加成+12.6%,伤害+191 攻击加成+12.7%,1077,100201026,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,27,4,,21000,1,28,100147,伤害+191 攻击加成+12.7%,伤害+198 攻击加成+12.8%,1077,100201027,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,28,4,,22000,1,29,100148,伤害+198 攻击加成+12.8%,伤害+205 攻击加成+12.9%,1077,100201028,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,29,4,,23000,1,30,100149,伤害+205 攻击加成+12.9%,伤害+212 攻击加成+13%,1077,100201029,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,30,4,,24000,1,31,100150,伤害+212 攻击加成+13%,伤害+226 攻击加成+13.1%,1077,100201030,伤害+7#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,31,4,,26000,1,32,100151,伤害+226 攻击加成+13.1%,伤害+240 攻击加成+13.2%,1077,100201031,伤害+14#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,32,4,,28000,1,33,100152,伤害+240 攻击加成+13.2%,伤害+255 攻击加成+13.3%,1077,100201032,伤害+14#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,33,4,,30000,1,34,100153,伤害+255 攻击加成+13.3%,伤害+269 攻击加成+13.4%,1077,100201033,伤害+15#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,34,4,,32000,1,35,100154,伤害+269 攻击加成+13.4%,伤害+283 攻击加成+13.5%,1077,100201034,伤害+14#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,35,4,,34000,1,36,100155,伤害+283 攻击加成+13.5%,伤害+297 攻击加成+13.6%,1077,100201035,伤害+14#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,36,4,,36000,1,37,100156,伤害+297 攻击加成+13.6%,伤害+311 攻击加成+13.7%,1077,100201036,伤害+14#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,37,4,,38000,1,38,100157,伤害+311 攻击加成+13.7%,伤害+325 攻击加成+13.8%,1077,100201037,伤害+14#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,38,4,,40000,1,39,100158,伤害+325 攻击加成+13.8%,伤害+339 攻击加成+13.9%,1077,100201038,伤害+14#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,39,4,,42000,1,40,100159,伤害+339 攻击加成+13.9%,伤害+354 攻击加成+14%,1077,100201039,伤害+14#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,40,4,,44000,1,41,100160,伤害+354 攻击加成+14%,伤害+368 攻击加成+14.1%,1077,100201040,伤害+15#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,41,4,,46000,1,42,100161,伤害+368 攻击加成+14.1%,伤害+382 攻击加成+14.2%,1077,100201041,伤害+14#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,42,4,,48000,1,43,100162,伤害+382 攻击加成+14.2%,伤害+396 攻击加成+14.3%,1077,100201042,伤害+14#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,43,4,,50000,1,44,100163,伤害+396 攻击加成+14.3%,伤害+410 攻击加成+14.4%,1077,100201043,伤害+14#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,44,4,,52000,1,45,100164,伤害+410 攻击加成+14.4%,伤害+424 攻击加成+14.5%,1077,100201044,伤害+14#攻击加成+0.1%
100201,天神下凡,对竖排目标造成伤害，并进入天神状态，在此状态下普通攻击变为攻击竖排，持续三回合,45,4,,54000,1,46,100165,伤害+424 攻击加成+14.5%,伤害+438 攻击加成+14.6%,1077,100201045,伤害+14#攻击加成+0.1%
